,seqproduto,desccompleta,descreduzida,codrua,nropredio,nroapartamento,nrosala,especieendereco,indterreoaereo,qtdatual,statusendereco,tipespecie,nroempresa,nrocarga,coddepossepar,destino,tipentrega,pesototal,mcubtotal,nrobox,statuscarga,valorcarga,seqlote,qtdcontada,seqatividade,codtipatividade,nroquebra,mesano,peso,metragemcubica,qtdvolume,qtditem,indexclusao,grauprioridade,statusrf,statusatividade,tipseparacao,tiplote,pesototallote,mcubtotallote,qtdvolumelote,qtditemlote,seqordenacaoseparacao,seqpessoa,qtdembcarga,qtdembsolcarga,qtdembsepcarga,nropedvenda,embalagem,pesobruto,pesoliquido,altura,largura,profundidade,status
4433,2382,DESINF PINHO BRIL PET 500ML LAVANDA,DESINF PINHO BRIL PET 50,R01,97,1,101,A,T,185.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,42376,12,1,1,0,CX,6.581,6.0,23.5,19.4,25.9,L
4434,987,AGUA SANITARIA QBOA 5L,AGUA SANIT QBOA 5L,R01,38,1,101,A,T,171.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,73239,3,1,1,0,CX,18.055999999999997,15.0,34.5,52.0,18.0,L
4435,986,AGUA SANITARIA QBOA 2L,AGUA SANIT QBOA 2L,R01,50,1,101,A,T,564.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,40728,6,1,1,0,CX,13.423,13.423,30.0,22.0,33.0,L
4436,985,AGUA SANITARIA QBOA 1L,AGUA SANIT QBOA 1L,R01,2,1,101,A,T,1101.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,40728,12,1,1,0,CX,13.479000000000001,13.479000000000001,27.0,24.0,33.0,L
4437,985,AGUA SANITARIA QBOA 1L,AGUA SANIT QBOA 1L,R01,2,1,101,A,T,1101.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,46464,12,1,1,0,CX,13.479000000000001,13.479000000000001,27.0,24.0,33.0,L
4438,212,DESINF PINHO BRIL PET 500ML BRISA DO MAR,DESI P BRIL BRISA MA,R01,90,1,101,A,T,935.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,42376,12,1,1,0,CX,6.581,6.0,23.5,19.4,25.9,L
4439,211,DESINF PINHO BRIL PET 500ML FLORES DE LIMAO,DESI P BRIL FLOR LIM,R01,107,1,101,A,T,929.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,42376,12,1,1,0,CX,6.581,6.0,23.5,19.4,25.9,L
4440,208,DESINF PINHO BRIL PET 1L CAMPOS LAVANDA,DESI P BRIL LAVAN 1L,R02,37,1,101,A,T,30.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,42376,12,1,1,0,CX,12.899000000000001,12.0,29.4,24.5,32.4,L
4441,207,DESINF PINHO BRIL PET 1L F LIMAO,DESI P BRIL F LIM 1L,R03,38,1,202,A,T,61.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,42376,12,1,1,0,CX,12.899000000000001,12.0,29.4,24.5,32.4,L
4442,180,DETERGENTE LIMPOL 500ML NEUTRO,LIMPOL NEUT 500ML,R01,3,1,101,A,T,919.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,46558,24,1,1,0,CX,13.21,12.0,26.0,35.0,23.5,L
4443,180,DETERGENTE LIMPOL 500ML NEUTRO,LIMPOL NEUT 500ML,R01,3,1,101,A,T,919.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,79775,24,1,1,0,CX,13.21,12.0,26.0,35.0,23.5,L
4444,178,DETERGENTE LIMPOL 500ML CRISTAL,LIMPOL CRISTAL 500ML,R01,72,1,101,A,T,2619.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,10,0,6571957,SE,0,,249.948,0.59661291,25,16,N,4,,A,LI,LG,249.948,0.59661291,25,16,187,42376,24,5,5,0,CX,13.21,12.0,26.0,35.0,23.5,L
4445,40626,"SACOLA PLAST 30X40X0,015 SLIM C/1000",SACOLA PLAST 30X40 C,R12,17,1,201,A,T,13.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,11,0,6571959,SE,0,,90.629,0.20664529,13,6,N,4,,A,LV,FL,90.629,0.20664529,13,6,188,39387,1,1,1,0,CX,1.63,1.63,12.5,22.0,22.0,L
4446,34292,MARGARINA CREMOSY C/ SAL 1KG,MARGARINA CREMOSY C/,R11,31,1,101,A,T,223.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,11,0,6571959,SE,0,,90.629,0.20664529,13,6,N,4,,A,LV,FL,90.629,0.20664529,13,6,188,42376,12,2,2,0,CX,13.2,12.0,26.0,23.2,45.8,L
4447,25017,FILME TAWCOPLAST PVC 380X11,FILME TAWCOPLAST PVC,R12,5,1,101,A,T,24.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,11,0,6571959,SE,0,,90.629,0.20664529,13,6,N,4,,A,LV,FL,90.629,0.20664529,13,6,188,75995,1,1,1,0,UN,3.8,3.3,40.0,15.0,15.0,L
4448,25017,FILME TAWCOPLAST PVC 380X11,FILME TAWCOPLAST PVC,R12,5,1,101,A,T,24.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,11,0,6571959,SE,0,,90.629,0.20664529,13,6,N,4,,A,LV,FL,90.629,0.20664529,13,6,188,80899,1,1,1,0,UN,3.8,3.3,40.0,15.0,15.0,L
4449,1456,MARGARINA DELICIA 70% LIP500G C/SAL,MARG DELICIA 500GR,R11,11,1,101,A,T,890.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,11,0,6571959,SE,0,,90.629,0.20664529,13,6,N,4,,A,LV,FL,90.629,0.20664529,13,6,188,42376,12,2,2,0,CX,6.626,6.0,21.8,23.8,38.7,L
4450,1235,P ALUMINIO WYDA 45X65MT,"P ALUM WYDA 65X0,45",R12,21,1,202,A,T,74.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,11,0,6571959,SE,0,,90.629,0.20664529,13,6,N,4,,A,LV,FL,90.629,0.20664529,13,6,188,57577,9,1,1,0,CX,9.117,9.117,48.3,20.3,20.3,L
4451,907,MARGARINA PRIME C/SAL 20%LIP 500GR,MARG PRIME C/SAL 500,R11,55,1,101,A,T,888.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,11,0,6571959,SE,0,,90.629,0.20664529,13,6,N,4,,A,LV,FL,90.629,0.20664529,13,6,188,68414,12,5,5,0,CX,6.526,6.0,16.0,29.0,29.0,L
4452,41097,P HIG CISNE FL DUPLA 30MT C/12 NEUTRO,P HIG CISNE FL DUPLA,B15,12,1,101,A,T,52.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,76366,4,10,10,0,FD,1.0,1.0,1.0,1.0,1.0,L
4453,41008,P HIG SIRIUS FL SIMPL C/4 60MT,P HIG SIRIUS FL SIMP,B15,4,1,101,A,T,304.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,40728,16,2,2,0,FD,8.0,8.0,20.0,41.0,80.0,L
4454,34266,P TOALHA BOBINA PASSIONE 20CMX200M 24GR,P HIG PASSIONE 200MT,B15,31,1,101,A,T,255.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,75995,6,1,1,0,FD,35.58,34.56,40.0,36.0,30.0,L
4455,21597,P HIG CISNE FL DUPLA 30 MT C/4 NEUTRO,P HIG CISNE FL DUPLA,B15,39,1,101,A,T,292.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,76366,16,5,5,0,FD,5.72,5.72,20.0,41.5,88.0,L
4456,2177,P HIG SIRIUS FL SIMP C/8 30MT,P HIG SIRIUS C/8 30M,B15,13,1,101,A,T,92.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,40728,8,2,2,0,FD,4.273,4.272,20.5,39.0,78.0,L
4457,2177,P HIG SIRIUS FL SIMP C/8 30MT,P HIG SIRIUS C/8 30M,B15,13,1,101,A,T,92.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,46464,8,1,1,0,FD,4.273,4.272,20.5,39.0,78.0,L
4458,2176,P HIG SIRIUS FL SIMP C/4 30MT,P HIG SIRIUS C/16 30,B15,48,1,101,A,T,1545.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,40728,16,3,3,0,FD,4.374,4.374,20.5,39.0,76.0,L
4459,2176,P HIG SIRIUS FL SIMP C/4 30MT,P HIG SIRIUS C/16 30,B15,48,1,101,A,T,1545.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,42376,16,20,20,0,FD,4.374,4.374,20.5,39.0,76.0,L
4460,2176,P HIG SIRIUS FL SIMP C/4 30MT,P HIG SIRIUS C/16 30,B15,48,1,101,A,T,1545.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,46464,16,1,1,0,FD,4.374,4.374,20.5,39.0,76.0,L
4461,2176,P HIG SIRIUS FL SIMP C/4 30MT,P HIG SIRIUS C/16 30,B15,48,1,101,A,T,1545.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,46558,16,1,1,0,FD,4.374,4.374,20.5,39.0,76.0,L
4462,766,P HIG PALOMA FL SIMP C/8 30MT PERF,P HIG PALOM C/8 PERF,B15,28,1,101,A,T,150.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,42376,8,5,5,0,FD,4.271,4.271,20.0,72.0,39.0,L
4463,766,P HIG PALOMA FL SIMP C/8 30MT PERF,P HIG PALOM C/8 PERF,B15,28,1,101,A,T,150.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,76366,8,5,5,0,FD,4.271,4.271,20.0,72.0,39.0,L
4464,764,P HIG DUETTO FL DP C/04 30MT NEUTRO,P HIG DUETTO NEU C/4,B15,43,1,101,A,T,1317.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,39387,16,1,1,0,FD,6.9,6.08,40.0,46.0,50.0,L
4465,762,P HIG PALOMA FL SIMP C/8 30MT NEUTRO,P HIG PALOM C/8 NEUT,B15,7,1,101,A,T,160.0,O,P,1,193200,1,TUBARAO/CAPIVARI DE BAIXO,E,2183,6.66394977,39,S,14909.09,12,0,6571961,SE,0,,281.959,3.108143,62,9,N,4,,A,LV,FF,281.959,3.108143,62,9,201,76366,8,5,5,0,FD,4.0,4.0,20.0,72.0,29.0,L
4466,40556,"CHOCOLATE BIBS 12,3GR AO LEITE","CHOCOLATE BIBIS 12,3",BCO,54,1,301,A,T,3072.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,1,0,6571975,SE,0,,3.042,0.00573725,5,3,N,4,,A,CO,CO,3.042,0.00573725,5,3,1,35913,32,1,1,0,DP,0.384,3.84,6.0,12.0,4.0,L
4467,40556,"CHOCOLATE BIBS 12,3GR AO LEITE","CHOCOLATE BIBIS 12,3",BCO,54,1,301,A,T,3072.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,1,0,6571975,SE,0,,3.042,0.00573725,5,3,N,4,,A,CO,CO,3.042,0.00573725,5,3,1,67019,32,1,1,0,DP,0.384,3.84,6.0,12.0,4.0,L
4468,40556,"CHOCOLATE BIBS 12,3GR AO LEITE","CHOCOLATE BIBIS 12,3",BCO,54,1,301,A,T,3072.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,1,0,6571975,SE,0,,3.042,0.00573725,5,3,N,4,,A,CO,CO,3.042,0.00573725,5,3,1,73354,32,1,1,0,DP,0.384,3.84,6.0,12.0,4.0,L
4469,26922,CHOCOLATE KINDER JOY 20G C/12UN,KINDER OVO JOY 20G D,BCO,34,1,301,A,T,120.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,1,0,6571975,SE,0,,3.042,0.00573725,5,3,N,4,,A,CO,CO,3.042,0.00573725,5,3,1,59157,12,1,1,0,DP,0.37200000000000005,0.24,17.5,11.7,13.4,L
4470,731,WHISKY JACK DANIELS 1 L ,WHISKY JACK DANIELS 1 L ,BCO,12,1,101,A,T,263.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,1,0,6571975,SE,0,,3.042,0.00573725,5,3,N,4,,A,CO,CO,3.042,0.00573725,5,3,1,66496,1,1,1,0,UN,1.518,1.0,27.5,8.8,8.8,L
4471,36099,AGUA DE COCO KERO COCO 200 ML,AGUA DE COCO KERO CO,R04,73,1,202,A,T,383.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,2,0,6571977,SE,0,,238.153,0.44990198,15,7,N,4,,A,BE,BG,238.153,0.44990198,15,7,2,66496,27,1,1,0,CX,5.75,5.5,8.6,22.2,39.5,L
4472,36098,AGUA DE COCO KERO COCO 330 ML 12 UND,AGUA DE COCO KERO CO,R04,36,1,101,A,T,1247.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,2,0,6571977,SE,0,,238.153,0.44990198,15,7,N,4,,A,BE,BG,238.153,0.44990198,15,7,2,66496,12,1,1,0,CX,3.9360000000000004,3.6,15.5,24.0,19.0,L
4473,11933,LEITE LONGA VIDA PIRACANJUBA INTEGR 1L C/TAMPA,LE LV PIRACANJ INTEG,R04,10,1,101,A,T,1027.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,2,0,6571977,SE,0,,238.153,0.44990198,15,7,N,4,,A,BE,BG,238.153,0.44990198,15,7,2,66496,12,1,1,0,CX,13.075,12.0,22.0,24.0,30.0,L
4474,1360,CACHACA 51 PIRASSUNUNGA 965ML,BEB CACHA 51 965ML,R04,25,1,101,A,T,47.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,2,0,6571977,SE,0,,238.153,0.44990198,15,7,N,4,,A,BE,BG,238.153,0.44990198,15,7,2,67186,12,1,1,0,CX,17.47,11.58,32.0,25.0,35.0,L
4475,1089,VODKA SMIRNOFF 998ML (12),SMIRNOFF 998ML,R04,1,1,104,A,T,3927.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,2,0,6571977,SE,0,,238.153,0.44990198,15,7,N,4,,A,BE,BG,238.153,0.44990198,15,7,2,66423,12,1,1,0,CX,17.820999999999998,11.975999999999999,31.0,28.0,38.0,L
4476,1089,VODKA SMIRNOFF 998ML (12),SMIRNOFF 998ML,R04,1,1,104,A,T,3927.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,2,0,6571977,SE,0,,238.153,0.44990198,15,7,N,4,,A,BE,BG,238.153,0.44990198,15,7,2,67080,12,1,1,0,CX,17.820999999999998,11.975999999999999,31.0,28.0,38.0,L
4477,909,OLEO SOJA COAMO 900ML PET,OLEO SOJA COAMO 900M,R04,1,1,103,A,T,6600.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,2,0,6571977,SE,0,,238.153,0.44990198,15,7,N,4,,A,BE,BG,238.153,0.44990198,15,7,2,35913,20,5,5,0,CX,17.5,16.5,32.5,32.0,40.5,L
4478,898,WHISKY DRURYS 1L,WHISKY DRURYS,R04,52,1,101,A,T,175.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,2,0,6571977,SE,0,,238.153,0.44990198,15,7,N,4,,A,BE,BG,238.153,0.44990198,15,7,2,58244,12,3,3,0,CX,18.695,12.0,24.7,32.3,36.0,L
4479,898,WHISKY DRURYS 1L,WHISKY DRURYS,R04,52,1,101,A,T,175.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,2,0,6571977,SE,0,,238.153,0.44990198,15,7,N,4,,A,BE,BG,238.153,0.44990198,15,7,2,66423,12,1,1,0,CX,18.695,12.0,24.7,32.3,36.0,L
4480,36805,AVENTAL EMBORRACHADO PEQUENO 85X63 CM LAMARE,AVENTAL EMBORRACHADO,R12,81,1,202,A,T,216.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,3,0,6571979,SE,0,,3.885,0.09589408,45,4,N,4,,A,FR,FG,3.885,0.09589408,45,4,3,54688,1,5,5,0,UN,0.2,0.2,30.0,17.0,19.0,L
4481,5058,FILTRO PAPEL MELITTA 103 C/30,FILTRO MELI 103 C/30,R12,37,1,101,A,T,95.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,3,0,6571979,SE,0,,3.885,0.09589408,45,4,N,4,,A,FR,FG,3.885,0.09589408,45,4,3,35913,6,1,1,0,DP,0.5329999999999999,0.5329999999999999,20.5,15.5,11.5,L
4482,2778,ADESIV SUPER BONDER INST 03GR,SUPER BONDER INST 03,R12,86,1,202,A,T,962.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,3,0,6571979,SE,0,,3.885,0.09589408,45,4,N,4,,A,FR,FG,3.885,0.09589408,45,4,3,58227,1,12,12,0,UN,0.013000000000000001,0.013000000000000001,16.5,1.5,9.8,L
4483,2778,ADESIV SUPER BONDER INST 03GR,SUPER BONDER INST 03,R12,86,1,202,A,T,962.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,3,0,6571979,SE,0,,3.885,0.09589408,45,4,N,4,,A,FR,FG,3.885,0.09589408,45,4,3,67019,1,12,12,0,UN,0.013000000000000001,0.013000000000000001,16.5,1.5,9.8,L
4484,1233,"P ALUMINIO WYDA 45X7,5MT","P ALUM WYDA 7,5X0,45",R12,13,1,202,A,T,91.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,3,0,6571979,SE,0,,3.885,0.09589408,45,4,N,4,,A,FR,FG,3.885,0.09589408,45,4,3,67019,1,15,15,0,UN,0.136,0.136,45.0,7.5,7.5,L
4485,41244,SUCO BONBON 235ML MORANGO LT,SUCO BONBON 235ML MO,R14,84,1,102,M,T,336.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,66496,12,1,1,0,DP,3.0,2.82,27.0,20.0,10.0,L
4486,41056,TEMPERO KNORR MAIS SABOR 470GR PAPRICA,TEMPERO KNORR MAIS S,R15,94,1,101,M,T,24.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,67080,1,3,3,0,UN,0.478,0.47,19.0,4.0,15.0,L
4487,39870,COND PAPRICA DOCE TOSCANA 500GR,COND PAPRICA DOCE TO,R15,66,1,202,M,T,37.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,54688,1,1,1,0,UN,0.5,0.5,15.5,16.0,16.0,L
4488,39504,COQUETEL COROTE DE VODKA TUTI-FRUTI,COQUETEL COROTE DE V,R14,15,1,202,M,T,112.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,66496,1,6,6,0,UN,0.55,0.5,14.0,25.5,33.0,L
4489,38966,BATATA PALHA PALITOST BOCCONE 1KG,BATATA PALHA PALITOS,R14,100,1,101,M,T,160.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,54688,1,1,1,0,UN,1.025,1.0,36.0,26.0,5.0,L
4490,38444,AZEITE DE OLIVA 500 ML E. VIRGEM OLIV DA SERRA,AZEITE DE OLIVA 500,R15,5,1,101,M,T,599.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,73354,1,2,2,0,UN,0.85,0.45,25.9,6.8,6.8,L
4491,37186,SOB GELATINA SOL 25G SCH FRAMBOESA,SOB GELATINA SOL 25G,R15,28,1,301,M,T,253.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,54688,15,1,1,0,DP,1.125,0.375,11.4,19.9,12.0,L
4492,37184,SOB GELATINA SOL 25G SCH ABACAXI,SOB GELATINA SOL 25G,R15,32,1,304,M,T,327.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,54688,15,1,1,0,DP,1.125,0.375,11.4,19.9,12.0,L
4493,33956,VINAGRE CASTELO 500ML VD FRUTA MACA,VINAGRE CASTELO 500ML VD,R15,60,1,202,M,T,23.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,54688,1,1,1,0,UN,0.94,0.5,28.0,7.0,7.0,L
4494,33766,COQUETEL COROTE DE VODKA BLUEBERRY 500ML,COQUETEL COROTE DE V,R14,27,1,201,M,T,82.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,66496,1,6,6,0,UN,0.55,0.5,14.0,25.5,33.0,L
4495,32884,CAFE IGUACU SOLUVEL LEV 200G PG 180 LATA (12),CAFE IGUACU SOLUVEL,R15,49,1,202,M,T,109.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,54688,1,3,3,0,UN,0.25,0.2,13.4,10.4,10.4,L
4496,32208,CONS PALMITO TOSCANA TOLETE 300GR PUPUNHA (15),CONS PALMITO TOSCANA,R15,33,1,201,M,T,161.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,66496,1,3,3,0,UN,0.846,0.55,13.0,10.0,10.0,L
4497,31468,BISCOITO RENATA LEITE 360G,BISCOITO RENATA,R15,57,1,102,M,T,89.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,54688,1,5,5,0,UN,0.369,0.36,6.0,13.0,18.0,L
4498,30748,CONS OVO CODORNA TOSCANA 300G,CONS OVO CODORNA TOS,R14,102,1,201,M,T,200.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,66496,1,5,5,0,UN,0.85,0.55,13.0,10.0,10.0,L
4499,30685,"AZEITE DE OLIVA 250ML E.VIRGEM ANDORINHA0,5%VD",AZ OLIVA ANDORINHA E,R14,102,1,202,M,T,78.0,O,P,1,193196,1,BRACO DO NORTE,E,1643,4.343088,40,S,9844.92,4,0,6571981,SE,0,,76.942,0.2844511,87,30,N,4,,A,FR,FA,76.942,0.2844511,87,30,48,54688,1,4,4,0,UN,0.5,0.23,20.5,4.5,4.5,L
